collection;xcoord;ycoord
8309;348878.509750986;6798338.17223337
8309;348878.509750986;6798338.17223337
8309;348878.509750986;6798338.17223337
8429;350796.969208343;6800905.40728765
8429;350796.969208343;6800905.40728765
8429;350796.969208343;6800905.40728765
8459;350872.051521789;6800667.12528695
8459;350872.051521789;6800667.12528695
8459;350872.051521789;6800667.12528695
8459;350872.051521789;6800667.12528695
8459;350872.051521789;6800667.12528695
3043;528136.883282057;6705131.09963447
8748;351073.959345438;6800652.61498893
8748;351073.959345438;6800652.61498893
8748;351073.959345438;6800652.61498893
8748;351073.959345438;6800652.61498893
8748;351073.959345438;6800652.61498893
8748;351073.959345438;6800652.61498893
8806;351299.823630003;6795733.08927396
8806;351299.823630003;6795733.08927396
8973;356223.673851013;6694693.31604606
8846;355413.335160673;6794622.03286663
8846;355413.335160673;6794622.03286663
8846;355413.335160673;6794622.03286663
8905;327379.251476721;6752239.07882557
8905;327379.251476721;6752239.07882557
8923;327176.055860041;6752293.3467823
8923;327176.055860041;6752293.3467823
8923;327176.055860041;6752293.3467823
8923;327176.055860041;6752293.3467823
8923;327176.055860041;6752293.3467823
8923;327176.055860041;6752293.3467823
8926;327063.843530285;6752282.80766928
8926;327063.843530285;6752282.80766928
8926;327063.843530285;6752282.80766928
8926;327063.843530285;6752282.80766928
9089;351050.662633523;6800705.6505014
9089;351050.662633523;6800705.6505014
9167;351638.200590874;6800412.12010004
9167;351638.200590874;6800412.12010004
9167;351638.200590874;6800412.12010004
9167;351638.200590874;6800412.12010004
9219;351589.201557437;6800755.84255015
9219;351589.201557437;6800755.84255015
9219;351589.201557437;6800755.84255015
9219;351589.201557437;6800755.84255015
9219;351589.201557437;6800755.84255015
9219;351589.201557437;6800755.84255015
9219;351589.201557437;6800755.84255015
9330;355053.028344338;6789937.60580984
9330;355053.028344338;6789937.60580984
9330;355053.028344338;6789937.60580984
9516;355892.49040513;6797453.7306336
9535;351560.304353605;6800732.20269779
9571;351581.754381918;6800752.26530736
9658;355075.719161066;6790295.28748709
9658;355075.719161066;6790295.28748709
9659;355080.754769451;6790299.93904362
9659;355080.754769451;6790299.93904362
9659;355080.754769451;6790299.93904362
9659;355080.754769451;6790299.93904362
9660;355076.761960216;6790298.93692718
9766;350494.343923695;6801275.41061295
9766;350494.343923695;6801275.41061295
9766;350494.343923695;6801275.41061295
9766;350494.343923695;6801275.41061295
9766;350494.343923695;6801275.41061295
9766;350494.343923695;6801275.41061295
9784;350504.804816564;6801332.92830866
9784;350504.804816564;6801332.92830866
9784;350504.804816564;6801332.92830866
9784;350504.804816564;6801332.92830866
3701;856646.688514506;6503412.80373782
3701;856646.688514506;6503412.80373782
9886;354481.794522618;6795202.89558647
9886;354481.794522618;6795202.89558647
9886;354481.794522618;6795202.89558647
9886;354481.794522618;6795202.89558647
9886;354481.794522618;6795202.89558647
9886;354481.794522618;6795202.89558647
9886;354481.794522618;6795202.89558647
9898;354562.026312357;6795209.29854123
9932;351134.723254462;6800454.77657806
9938;351253.451012294;6800501.20618436
9938;351253.451012294;6800501.20618436
9938;351253.451012294;6800501.20618436
3761;351763.278849943;6800924.92614774
3761;351763.278849943;6800924.92614774
58037;355121.389940752;6796470.29018445
9971;350959.215356605;6800742.33713658
9992;350797.411572238;6800524.67579996
9992;350797.411572238;6800524.67579996
10048;351652.621247105;6800439.09569843
10048;351652.621247105;6800439.09569843
3819;654460.711888933;6866228.72381436
10077;351055.220135392;6800698.88433236
10077;351055.220135392;6800698.88433236
10077;351055.220135392;6800698.88433236
10081;350548.76922216;6801574.31568345
10094;350542.568163331;6801543.14057044
10160;342282.717165006;6813272.03163773
10160;342282.717165006;6813272.03163773
10176;342295.427651267;6813122.47138498
10178;350797.720223717;6800533.3167981
3905;350780.728409403;6791967.05194215
3962;351361.776385113;6800536.9145323
3962;351361.776385113;6800536.9145323
3962;351361.776385113;6800536.9145323
10421;350920.405925263;6801588.94571789
10683;335803.694982476;6776367.39840438
10683;335803.694982476;6776367.39840438
10698;335823.580913887;6776400.18535418
10698;335823.580913887;6776400.18535418
10698;335823.580913887;6776400.18535418
10698;335823.580913887;6776400.18535418
10701;327055.126813185;6752316.4475371
10816;350590.157342864;6801505.97127298
10816;350590.157342864;6801505.97127298
10923;335840.498909585;6776291.20518476
10923;335840.498909585;6776291.20518476
10970;335877.654607218;6776039.63957338
10980;335881.256218122;6776050.85917326
10980;335881.256218122;6776050.85917326
11198;333147.05732157;6853892.26426058
11184;353695.458818466;6779202.21367207
11184;353695.458818466;6779202.21367207
11184;353695.458818466;6779202.21367207
11184;353695.458818466;6779202.21367207
11184;353695.458818466;6779202.21367207
11184;353695.458818466;6779202.21367207
11184;353695.458818466;6779202.21367207
11185;353822.43082228;6778956.02098575
11198;333147.05732157;6853892.26426058
11198;333147.05732157;6853892.26426058
58062;351591.454569796;6800754.07293148
58062;351591.454569796;6800754.07293148
58062;351591.454569796;6800754.07293148
4541;642727.179294965;6273564.64324875
11465;354648.738595417;6795227.38111384
11518;354758.767168757;6797178.71876374
11518;354758.767168757;6797178.71876374
4732;528207.809684464;6706474.85845886
4732;528207.809684464;6706474.85845886
58076;348784.958771732;6794177.43575085
58077;680529.946200454;6640845.49984664
58077;680529.946200454;6640845.49984664
58077;680529.946200454;6640845.49984664
11769;351526.900904884;6800688.41984354
11769;351526.900904884;6800688.41984354
4879;356507.749629988;6822673.5731174
11860;351625.497906356;6800612.04058829
4939;353795.945530091;6778984.32869336
5120;628727.473632889;6887845.0262017
12568;351488.488998909;6800758.4347306
12568;351488.488998909;6800758.4347306
58099;653979.486502166;6872849.39959456
58099;653979.486502166;6872849.39959456
58099;653979.486502166;6872849.39959456
58099;653979.486502166;6872849.39959456
5155;355581.666863251;6797256.21756871
5155;355581.666863251;6797256.21756871
58099;653979.486502166;6872849.39959456
12784;350940.291174338;6800508.1152185
12784;350940.291174338;6800508.1152185
12785;351307.609706042;6800539.42183001
5230;353766.146923585;6778947.74003899
5271;354258.600516445;6797379.14633611
12885;351264.648199587;6795851.15246787
5336;644517.713088639;6235193.0342945
58110;544366.452060731;6435553.8908513
13185;351293.92590833;6800490.13616609
13297;487799.914649511;6188696.38807084
13489;351065.422705377;6800700.13186655
13544;351314.661243473;6800654.35702203
13544;351314.661243473;6800654.35702203
13552;356705.724916;6782817.70005929
13552;356705.724916;6782817.70005929
13556;350887.687616437;6801601.72115375
13556;350887.687616437;6801601.72115375
13556;350887.687616437;6801601.72115375
13556;350887.687616437;6801601.72115375
13557;350921.972312912;6801594.41910845
13557;350921.972312912;6801594.41910845
13559;350795.362267548;6802305.86325657
13559;350795.362267548;6802305.86325657
13613;351274.904455268;6795846.21254529
13613;351274.904455268;6795846.21254529
13613;351274.904455268;6795846.21254529
13622;351291.309271438;6795767.30451194
13645;351064.745766227;6800702.64632262
13645;351064.745766227;6800702.64632262
13645;351064.745766227;6800702.64632262
13651;351563.725292941;6800661.17798434
13651;351563.725292941;6800661.17798434
13651;351563.725292941;6800661.17798434
13651;351563.725292941;6800661.17798434
13661;349936.253513035;6799082.34655651
13661;349936.253513035;6799082.34655651
13661;349936.253513035;6799082.34655651
13661;349936.253513035;6799082.34655651
13661;349936.253513035;6799082.34655651
13661;349936.253513035;6799082.34655651
13663;349892.732165838;6799097.93722738
13663;349892.732165838;6799097.93722738
13663;349892.732165838;6799097.93722738
13664;348983.604914259;6799701.61581607
13664;348983.604914259;6799701.61581607
13664;348983.604914259;6799701.61581607
13664;348983.604914259;6799701.61581607
13664;348983.604914259;6799701.61581607
13888;350947.460091123;6800624.89894735
13888;350947.460091123;6800624.89894735
13888;350947.460091123;6800624.89894735
13888;350947.460091123;6800624.89894735
13888;350947.460091123;6800624.89894735
13888;350947.460091123;6800624.89894735
13892;350994.763496667;6800617.44012446
13892;350994.763496667;6800617.44012446
14362;351328.333734232;6800495.20012938
14392;351141.754081711;6801231.84771714
14392;351141.754081711;6801231.84771714
14392;351141.754081711;6801231.84771714
14392;351141.754081711;6801231.84771714
14392;351141.754081711;6801231.84771714
14392;351141.754081711;6801231.84771714
6930;590066.880319428;6178245.33910899
14699;350877.411152277;6791442.0419759
14699;350877.411152277;6791442.0419759
14721;351069.490887539;6800695.55972023
14746;353847.884493617;6804556.58151729
14746;353847.884493617;6804556.58151729
14785;350433.522417799;6788686.21876363
14786;351773.843567036;6800829.90487622
14786;351773.843567036;6800829.90487622
14786;351773.843567036;6800829.90487622
14821;352028.250566137;6801051.98269409
14821;352028.250566137;6801051.98269409
14821;352028.250566137;6801051.98269409
14821;352028.250566137;6801051.98269409
14851;335552.288447289;6776022.68715018
15127;351177.606946248;6801150.23033535
15180;351558.442057017;6800648.81263763
15180;351558.442057017;6800648.81263763
15180;351558.442057017;6800648.81263763
15180;351558.442057017;6800648.81263763
15180;351558.442057017;6800648.81263763
15234;352167.130084543;6786911.46457931
15249;351052.104399548;6800705.56457308
15249;351052.104399548;6800705.56457308
15249;351052.104399548;6800705.56457308
58186;351734.470782353;6800937.18571278
58186;351734.470782353;6800937.18571278
15285;350891.317158426;6801603.66956759
15285;350891.317158426;6801603.66956759
15285;350891.317158426;6801603.66956759
15285;350891.317158426;6801603.66956759
58186;351734.470782353;6800937.18571278
15285;350891.317158426;6801603.66956759
15289;350893.34630794;6802292.59598051
15348;351785.994514781;6800130.56062576
15371;340992.856796946;6855288.95254956
15371;340992.856796946;6855288.95254956
15371;340992.856796946;6855288.95254956
15371;340992.856796946;6855288.95254956
15371;340992.856796946;6855288.95254956
15413;310142.92752834;6779999.24132031
15413;310142.92752834;6779999.24132031
15413;310142.92752834;6779999.24132031
15413;310142.92752834;6779999.24132031
15413;310142.92752834;6779999.24132031
15413;310142.92752834;6779999.24132031
15467;310221.368861904;6780155.20952529
15471;310317.013938445;6779872.61425476
15471;310317.013938445;6779872.61425476
15471;310317.013938445;6779872.61425476
15471;310317.013938445;6779872.61425476
15490;351510.61955482;6800682.27585703
15490;351510.61955482;6800682.27585703
15577;333146.066614598;6853896.04023828
58208;680513.843715266;6640792.65160542
15598;333077.322101508;6853771.34912896
15598;333077.322101508;6853771.34912896
15600;333073.16441461;6853783.37095973
15603;333150.562368208;6853811.58710387
15603;333150.562368208;6853811.58710387
15693;355156.768861532;6792817.26210943
15693;355156.768861532;6792817.26210943
15693;355156.768861532;6792817.26210943
15693;355156.768861532;6792817.26210943
15697;355176.008329039;6792824.17061277
15704;355378.041063585;6792817.85763183
15726;353822.525898154;6804536.43332304
15726;353822.525898154;6804536.43332304
15825;356776.421654449;6799840.56238181
15880;352027.495113697;6801042.74973807
15880;352027.495113697;6801042.74973807
15880;352027.495113697;6801042.74973807
58288;451271.982979943;6880813.0506756
58304;872608.614019772;6568869.84567839
58304;872608.614019772;6568869.84567839
15942;352021.797180873;6801047.72733228
16005;327389.154315538;6752244.02015214
16005;327389.154315538;6752244.02015214
16005;327389.154315538;6752244.02015214
16005;327389.154315538;6752244.02015214
16005;327389.154315538;6752244.02015214
16005;327389.154315538;6752244.02015214
16130;351523.239779048;6800651.21697033
16130;351523.239779048;6800651.21697033
16130;351523.239779048;6800651.21697033
16162;350942.914268107;6800621.4587828
16162;350942.914268107;6800621.4587828
16162;350942.914268107;6800621.4587828
16162;350942.914268107;6800621.4587828
16202;329390.428740054;6785537.21450075
16202;329390.428740054;6785537.21450075
16202;329390.428740054;6785537.21450075
16202;329390.428740054;6785537.21450075
16222;348997.605853162;6799686.85951631
16222;348997.605853162;6799686.85951631
16222;348997.605853162;6799686.85951631
16236;349011.085534695;6799690.99985422
58423;351840.185450778;6801023.42346912
58423;351840.185450778;6801023.42346912
58423;351840.185450778;6801023.42346912
58452;523015.248444958;6698558.34822264
58475;351561.860761746;6800649.1757776
58475;351561.860761746;6800649.1757776
16509;349455.243598898;6797491.5030265
58475;351561.860761746;6800649.1757776
58475;351561.860761746;6800649.1757776
16509;349455.243598898;6797491.5030265
58475;351561.860761746;6800649.1757776
16509;349455.243598898;6797491.5030265
16595;354754.530863471;6797170.00029259
16595;354754.530863471;6797170.00029259
16600;354731.946876204;6797155.25046887
16600;354731.946876204;6797155.25046887
16600;354731.946876204;6797155.25046887
16644;351583.845032475;6800787.39683684
16644;351583.845032475;6800787.39683684
58507;163297.737450544;6847193.60369318
58503;351823.860484094;6800936.84356097
58503;351823.860484094;6800936.84356097
58503;351823.860484094;6800936.84356097
58511;351825.82562593;6800936.32873392
58511;351825.82562593;6800936.32873392
16701;354644.62689018;6803689.95966014
58518;881932.182341292;6567765.65693768
58518;881932.182341292;6567765.65693768
58519;882050.851737164;6568088.5659418
58529;351836.090147845;6801021.67723444
58529;351836.090147845;6801021.67723444
58529;351836.090147845;6801021.67723444
58529;351836.090147845;6801021.67723444
58557;337406.99626058;6801514.30019242
58557;337406.99626058;6801514.30019242
58557;337406.99626058;6801514.30019242
58557;337406.99626058;6801514.30019242
58607;523018.648477943;6698561.23539652
58607;523018.648477943;6698561.23539652
58607;523018.648477943;6698561.23539652
58640;619189.095179282;6881124.4173278
58640;619189.095179282;6881124.4173278
